species,mass_kg,gait_type,target_speed_m/s,stiffness_Nm/rad,stiffness_normalised,return_status,unified_return_status,solver_success,iter_count,cost_total,cost_acceleration,cost_COT,stride_period_s,stride_length_m,achieved_avg_speed_m/s,n_phases,n_stance_phases,total_stance_time_s,flight_time_s,spine_peak_deg,spine_min_deg,spine_ROM_deg,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,notes
cheetah,45.5,transverse,10,87.8467,1.9307,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,72.256,23.6092,48.6467,0.354773,3.54773,10,8,7,0.169044,0.185729,-6.97835,-40.7348,33.7564,0.16916,0.134678,0.165199,0.176571,
cheetah,45.5,transverse,10,101.146,2.223,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,22,72.2347,23.6267,48.6079,0.354705,3.54705,10,8,7,0.168816,0.185889,-6.86102,-40.9477,34.0867,0.169171,0.134412,0.16499,0.17652,
cheetah,45.5,transverse,10,116.459,2.55955,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,26,72.2352,23.632,48.6032,0.354347,3.54347,10,8,7,0.16863,0.185717,-6.75045,-40.7902,34.0398,0.169326,0.134052,0.165138,0.1767,
cheetah,45.5,transverse,10,134.091,2.94705,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,27,72.2473,23.6947,48.5526,0.351921,3.51921,10,8,7,0.168656,0.183265,-6.08073,-41.0125,34.9318,0.170511,0.13539,0.166019,0.177822,
cheetah,45.5,transverse,10,154.392,3.39322,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,72.2478,23.7338,48.514,0.350776,3.50776,10,8,7,0.16865,0.182125,-5.52836,-40.5303,35.0019,0.171049,0.135969,0.166375,0.178449,
cheetah,45.5,transverse,10,177.766,3.90694,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,30,72.1689,23.9644,48.2046,0.345314,3.45314,10,8,7,0.168673,0.176641,-2.32206,-41.1126,38.7905,0.173769,0.139451,0.1683,0.1807,
cheetah,45.5,transverse,10,204.679,4.49843,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,34,72.1041,24.1293,47.9747,0.341856,3.41856,10,8,7,0.168742,0.173114,0.842047,-39.9631,40.8052,0.175704,0.14197,0.169157,0.182291,
cheetah,45.5,transverse,10,235.666,5.17947,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,89,72.1783,24.2876,47.8907,0.339254,3.39254,10,8,7,0.170395,0.168859,5.10074,-36.1022,41.2029,0.179623,0.147778,0.168205,0.183517,
cheetah,45.5,transverse,10,271.345,5.96362,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,47,71.759,24.6324,47.1267,0.332162,3.32162,10,8,7,0.167439,0.164723,7.29975,-36.9618,44.2616,0.180638,0.147711,0.171114,0.18526,
cheetah,45.5,transverse,10,312.425,6.86649,Solve_Succeeded,SOLVER_RET_UNKNOWN,1,49,71.5975,24.7616,46.8358,0.329441,3.29441,10,8,7,0.167511,0.16193,9.65301,-34.4198,44.0728,0.182127,0.149922,0.171609,0.186939,
